662.1186290,188.2102051,,9.3283662144617,2645.1591907706000,,12.13915226
671.4442435,187.9836426,,9.3261286784755,,,
680.7698580,187.8857117,,9.3278906618250,,,
690.0954725,187.6796570,,9.3265454638677,,,2.229332752
699.4210869,187.5478821,,9.3257031520599,,,
708.7467014,187.5072174,,9.3264740196227,,,71605.3
718.0723159,187.6338348,,9.3256144926071,,,
727.3979304,187.6338348,,9.3405256033354,,,
736.7235449,188.1614075,,9.3337022308016,,,
746.0491594,187.7729340,,10.6570284876501,,,
755.3747739,182.6149139,,9.9922236982615,,,
764.7003884,179.0263977,,9.8908201042208,,,
774.0260029,175.7307587,,9.3483625232938,,,
783.3516174,175.0789948,,9.4642317445466,,,
792.6772319,173.4651184,,9.4134972722472,,,
802.0028464,172.1818237,,9.3382733131300,,,
811.3284609,171.6957550,,9.3608774958681,,,
820.6540753,170.8840027,,9.3256144926070,,,
829.9796898,170.8840027,,9.3364850920421,,,
839.3053043,170.4335938,,9.3263574899233,,,
848.6309188,170.3158722,,9.3300434260525,,,
857.9565333,170.0284271,,9.3270623653050,,,
867.2821478,169.8640900,,9.3257999105614,,,
876.6077623,169.9228973,,9.3267860772367,,,
885.9333768,170.0707245,,9.3585536332401,,,
895.2589913,169.2862244,,9.3290766065005,,,
904.5846058,169.0320892,,9.3452914899616,,,
913.9102203,168.4259644,,9.3256144926061,,,
923.2358348,168.4259644,,9.3344198571472,,,
932.5614493,168.8313141,,9.3279404805571,,,
941.8870638,168.6230164,,9.3259744680494,,,
951.2126782,168.5410767,,9.3256242037328,,,
960.5382927,168.5276184,,9.3261314059599,,,
969.8639072,168.4294281,,9.3256175143859,,,
979.1895217,168.4219208,,9.3256464500414,,,
988.5151362,168.3975067,,9.3263692851710,,,
997.8407507,168.2788544,,9.3259864988273,,,
1007.1663652,168.3621521,,9.3264322793098,,,
1016.4919797,168.4856567,,9.3261317273176,,,
1025.8175942,168.3874359,,9.3269755247117,,,
1035.1432087,168.2281036,,9.3276685035960,,,
1044.4688232,168.0323639,,9.3256334094397,,,
1053.7944377,168.0135803,,9.3280029078078,,,
1063.1200522,168.2246552,,9.3256179859748,,,
1072.4456666,168.2327271,,9.3258486476886,,,
1081.7712811,168.2988129,,9.3257588844286,,,
1091.0968956,168.2469177,,9.3261976639112,,,
1100.4225101,168.3512115,,9.3264173949446,,,
1109.7481246,168.4735870,,9.3256144926099,,,
1119.0737391,168.4735870,,9.3328363264674,,,
1128.3993536,168.8406677,,9.3287354551757,,,
1137.7249681,169.0819550,,9.3335253849469,,,
1147.0505826,169.4661560,,9.3262840900192,,,
1156.3761971,169.5779114,,9.3256248528254,,,
1165.7018116,169.5918121,,9.3260975979504,,,
1175.0274261,169.6867371,,9.3301274990094,,,
1184.3530406,169.9768982,,9.3257345346553,,,
1193.6786551,170.0242157,,9.6657094914632,,,
1203.0042695,167.4827881,,9.3256144926099,,,
1212.3298840,167.4827881,,9.4608873503825,,,
1221.6554985,165.8886414,,9.4187156786652,,,
1230.9811130,164.5676117,,9.3256144925999,,,
1240.3067275,164.5676117,,9.3256144926099,,,
1249.6323420,164.5676117,,9.3256144926102,,,
1258.9579565,164.5676117,,9.3256144925999,,,
1268.2835710,164.5676117,,9.3256144926099,,,
1277.6091855,164.5676117,,9.3256144926102,,,
1286.9348000,164.5676117,,9.3256144925999,,,
1296.2604145,164.5676117,,9.3256144926099,,,
1305.5860290,164.5676117,,9.3256144926102,,,
1314.9116435,164.5676117,,9.6102158064098,,,
1324.2372580,166.8890686,,9.3266911028534,,,
1333.5628724,167.0307770,,9.3264867025391,,,
1342.8884869,167.1583252,,9.3894412142180,,,
1352.2141014,166.0653839,,9.3581100025485,,,
1361.5397159,166.8445740,,9.3334320736039,,,
1370.8653304,167.2265015,,9.3267648912530,,,
1380.1909449,167.0800171,,9.6485205827573,,,
1389.5165594,164.6047668,,9.3256885091594,,,
1398.8421739,164.5676117,,9.3256144926099,,,
1408.1677884,164.5676117,,9.3256145125834,,,
1417.4934029,164.5670013,,9.3258811700891,,,
1426.8190174,164.6375275,,9.3256985557199,,,
1436.1446319,164.5979309,,9.3817147879494,,,
1445.4702464,165.6223755,,9.3341986231747,,,
1454.7958608,165.2221527,,9.3266054729040,,,
1464.1214753,165.3581085,,9.4414092506340,,,
1473.4470898,166.8322601,,9.4196295744138,,,
1482.7727043,168.1597900,,9.3570977562065,,,
1492.0983188,168.9267273,,9.3260393621937,,,
1501.4239333,169.0157471,,9.3261856115680,,,
1510.7495478,168.9125366,,9.4625248095189,,,
1520.0751623,170.5163727,,9.3260405281894,,,
1529.4007768,170.4272308,,9.3294634362859,,,
1538.7263913,170.1592712,,9.3256144926102,,,
1548.0520058,170.1592712,,9.3256483962385,,,
1557.3776203,170.1341248,,9.3260204962938,,,
1566.7032348,170.2211456,,9.3323531487841,,,
1576.0288493,170.5757294,,9.3265400818698,,,
1585.3544637,170.7071228,,9.3261622151061,,,
1594.6800782,170.8081970,,9.3275911166845,,,
1604.0056927,171.0002136,,9.3262247616065,,,
1613.3313072,171.1069031,,9.3262715332295,,,
1622.6569217,171.2176056,,9.3257116640924,,,
1631.9825362,171.2601776,,9.3262382764457,,,
1641.3081507,171.1523132,,9.3256812204075,,,
1650.6337652,171.1170349,,9.3263264271608,,,
1659.9593797,171.2322693,,9.3256245144634,,,
1669.2849942,171.2185974,,9.3259028250477,,,
1678.6106087,171.2919312,,9.3314579652423,,,
1687.9362232,171.6221161,,9.3256144926002,,,
1697.2618377,171.6221161,,9.3285347453608,,,
1706.5874521,171.8555145,,9.3279616541729,,,
1715.9130666,172.0647583,,9.3316665815417,,,
1725.2386811,172.4007874,,9.3299266798932,,,
1734.5642956,172.6844177,,9.3256144925999,,,
1743.8899101,172.6844177,,9.3302185906624,,,
1753.2155246,172.9774933,,9.3800132559658,,,
1762.5411391,173.9862366,,9.4786056255703,,,
1771.8667536,175.6823730,,9.3497532999548,,,
1781.1923681,176.3537903,,9.3275260114925,,,
1790.5179826,176.5426178,,9.3261696820337,,,
1799.8435971,176.6443787,,9.3332687189540,,,
1809.1692116,177.0222931,,9.3324153256408,,,
1818.4948261,177.3785095,,9.3562678311635,,,
1827.8204406,178.1352539,,9.3496930710472,,,
1837.1460550,178.8058319,,9.3601181163574,,,
1846.4716695,179.6087799,,9.3421325921187,,,
1855.7972840,180.1640778,,9.3440709146010,,,
1865.1228985,180.7510834,,9.3256144926002,,,
1874.4485130,180.7510834,,9.3314460930765,,,
1883.7741275,181.0809326,,9.3261264377337,,,
1893.0997420,181.1786499,,9.3262612498562,,,
